,,,,,                           สินค้าในระบบ,,,,เปิดบิลแล้วยังไม่ส่ง,,,,ตรวจนับจริง,,,,,,รวมตรวจนับ,," 974,085.94 ",,,,,
RM0401144,สติกเกอร์ ARO ถ้วยน้ำจิ้ม 2 ออนซ์ ,สติ๊กเกอร์, 0.90 ," 9,200.00 ", -   , -   , -   ," 9,200.00 ", -   ," 9,200.00 ", -   , -   , -   , -   ," 8,990.00 ", -   , -   , -   ," 8,990.00 ",-210.00 ,-189.00 ,," 8,091.00 "," 8,280.00 ",-189.00 ,
RM0401145,สติกเกอร์ ARO ถ้วยน้ำจิ้ม 4 ออนซ์ ,สติ๊กเกอร์, 0.90 ," 6,190.00 ", -   , -   , -   ," 6,190.00 ", -   ," 6,190.00 ", -   , -   , -   , -   ," 3,106.00 ", -   , -   , -   ," 3,106.00 ","-3,084.00 ","-2,775.60 ",," 2,795.40 "," 5,571.00 ","-2,775.60 ",
FG0301405,PNB 16GW-ถ้วยฝาเกี่ยวขาวเงา 16 oz(20x20),สินค้าซื้อมาขายไป, 664.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , 5.00 , -   , -   , -   , -   , -   , -   , -   , 5.00 , 1.00 , 664.00 ,," 3,320.00 "," 2,656.00 ", 664.00 ,
FG0301406,PNB 26GW-ถ้วยฝาเกี่ยวขาวเงา 26 oz(20x20),สินค้าซื้อมาขายไป, 848.00 , 6.00 , -   , -   , -   , 6.00 , -   , 6.00 , 7.00 , -   , 135.00 , -   , -   , -   , -   , -   , 142.00 , 136.00 ," 115,328.00 ",," 120,416.00 "," 5,088.00 "," 115,328.00 ",
FG0301407,PNB 32GW-ถ้วยฝาเกี่ยวขาวเงา 32 oz(20x20),สินค้าซื้อมาขายไป, 944.00 , 24.00 , -   , -   , -   , 24.00 , -   , 24.00 , 24.00 , -   , -   , -   , -   , -   , -   , -   , 24.00 , -   , -   ,," 22,656.00 "," 22,656.00 ", -   ,
RM0203021,กล่องลูกฟูก 3 ชั้น PR-RLO common,กล่อง, 50.00 ," 1,239.00 ", -   , -   , -   ," 1,239.00 ", -   ," 1,239.00 ", -   , -   , -   , -   ," 1,203.00 ", -   , -   , -   ," 1,203.00 ",-36.00 ,"-1,800.00 ",," 60,150.00 "," 61,950.00 ","-1,800.00 ",
FG0102110,NT-08-ถ้วยนึ่งพลาสติก-ใส 8 ออนซ์l(50x30),สินค้าโรงงาน, 343.72 , 60.00 , -   , -   , -   , 60.00 , 3.00 , 63.00 , -   , 65.00 , -   , -   , -   , -   , -   , -   , 65.00 , 2.00 , 687.44 ,," 22,341.80 "," 21,654.36 ", 687.44 ,
RM0301080,แผ่นสอด TPR750RB,แผ่นสอด, 0.48 ," 7,230.00 ", -   , -   , -   ," 7,230.00 ", -   ," 7,230.00 ", -   , -   , -   , -   ," 5,700.00 ", -   , -   , -   ," 5,700.00 ","-1,530.00 ",-734.40 ,," 2,736.00 "," 3,470.40 ",-734.40 ,
RM0301081,แผ่นสอด PCS500K-CLO Saver,แผ่นสอด, 0.25 ," 14,232.00 ", -   , -   , -   ," 14,232.00 ", -   ," 14,232.00 ", -   , -   , -   , -   ," 16,084.00 ", -   , -   , -   ," 16,084.00 "," 1,852.00 ", 463.00 ,,,,,
RM0301082,แผ่นสอด PCS750K-CLO Saver,แผ่นสอด, 0.25 ," 33,888.00 ", -   , -   , -   ," 33,888.00 ", -   ," 33,888.00 ", -   , -   , -   , -   ," 31,473.00 ", -   , -   , -   ," 31,473.00 ","-2,415.00 ",-603.75 ,,,,,
RM0301083,แผ่นสอด PCS1000K-CLO Saver,แผ่นสอด, 0.25 ," 7,152.00 ", -   , -   , -   ," 7,152.00 ", -   ," 7,152.00 ", -   , -   , -   , -   ," 8,058.00 ", -   , -   , -   ," 8,058.00 ", 906.00 , 226.50 ,,,,,
RM0301084,แผ่นสอด PCSS500K-CLO Saver,แผ่นสอด, 0.37 ," 12,000.00 ", -   , -   , -   ," 12,000.00 ", -   ," 12,000.00 ", -   , -   , -   , -   ," 12,000.00 ", -   , -   , -   ," 12,000.00 ", -   , -   ,,,,,
RM0301085,แผ่นสอด PCSS750K-CLO Saver,แผ่นสอด, 0.37 ," 28,000.00 ", -   , -   , -   ," 28,000.00 ", -   ," 28,000.00 ", -   , -   , -   , -   ," 28,000.00 ", -   , -   , -   ," 28,000.00 ", -   , -   ,,,,,
RM0301086,แผ่นสอด PCSS1000K-CLO Saver,แผ่นสอด, 0.37 ," 8,000.00 ", -   , -   , -   ," 8,000.00 ", -   ," 8,000.00 ", -   , -   , -   , -   ," 8,000.00 ", -   , -   , -   ," 8,000.00 ", -   , -   ,,,,,
RM0301087,แผ่นสอด PCS1100K-CLO Saver,แผ่นสอด, 0.37 ," 5,999.00 ", -   , -   , -   ," 5,999.00 ", -   ," 5,999.00 ", -   , -   , -   , -   ," 5,640.00 ", -   , -   , -   ," 5,640.00 ",-359.00 ,-132.83 ,,,,,
RM0301088,แผ่นสอด PCS1300K-CLO Saver,แผ่นสอด, 0.37 ," 2,640.00 ", -   , -   , -   ," 2,640.00 ", -   ," 2,640.00 ", -   , -   , -   , -   ," 5,640.00 ", -   , -   , -   ," 5,640.00 "," 3,000.00 "," 1,110.00 ",,,,,
RM0401146,สติกเกอร์ SC1.5H,สติ๊กเกอร์, 0.97 ," 1,360.00 ", -   , -   , -   ," 1,360.00 ", -   ," 1,360.00 ", -   , -   , -   , -   ," 1,360.00 ", -   , -   , -   ," 1,360.00 ", -   , -   ,," 1,319.20 "," 1,319.20 ", -   ,
RM0401147,สติกเกอร์ SC4H,สติ๊กเกอร์, 0.98 ," 1,000.00 ", -   , -   , -   ," 1,000.00 ", -   ," 1,000.00 ", -   , -   , -   , -   ," 1,028.00 ", -   , -   , -   ," 1,028.00 ", 28.00 , 27.44 ,," 1,007.44 ", 980.00 , 27.44 ,
SM0900055,"ฝา OPS FG PCS 500,750,1000 (300x1)",สินค้ากึ่งสำเร็จรูป, 951.38 , 13.00 , -   , -   , -   , 13.00 , -   , 13.00 , 3.00 , -   , -   , -   , -   , -   , -   , -   , 3.00 ,-10.00 ,"-9,513.80 ",," 2,854.14 "," 12,367.94 ","-9,513.80 ",
SM0900057,"ฝา PP PCS 500,750,1000 (300x1)",สินค้ากึ่งสำเร็จรูป,, 517.00 , -   , -   , -   , 517.00 , -   , 517.00 , -   , -   , 508.00 , -   , -   , -   , -   , -   , 508.00 ,-9.00 , -   ,,,,,
SM0502508,PRS-500K-RLP กล่องกระดาษคราฟท์ 500ml (25x12)(300x1),สินค้ากึ่งสำเร็จรูป, 581.12 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-1.00 ,-581.12 ,, -   , 581.12 ,-581.12 ,
SM0502509,PRS-750K-RLP กล่องกระดาษคราฟท์ 750ml (25x12)(300x1),สินค้ากึ่งสำเร็จรูป, 603.05 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0502510,PRS-1000K-RLP กล่องกระดาษคราฟท์ 1000ml (25x12)(300x1),สินค้ากึ่งสำเร็จรูป, 632.96 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-7.00 ,"-4,430.72 ",, -   ," 4,430.72 ","-4,430.72 ",
RM0401148,สติกเกอร์ SPW-05,สติ๊กเกอร์, 0.98 ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   ," 1,100.00 ", -   , -   , -   , -   ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   , -   ,," 1,078.00 "," 1,078.00 ", -   ,
RM0401149,สติกเกอร์ SPW-06,สติ๊กเกอร์, 0.98 ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   ," 1,100.00 ", -   , -   , -   , -   ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   , -   ,," 1,078.00 "," 1,078.00 ", -   ,
RM0401151,สติกเกอร์ SPW-08,สติ๊กเกอร์, 0.98 ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   ," 1,100.00 ", -   , -   , -   , -   ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   , -   ,," 1,078.00 "," 1,078.00 ", -   ,
RM0401152,สติกเกอร์ SPW-10,สติ๊กเกอร์, 0.98 ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   ," 1,100.00 ", -   , -   , -   , -   ," 1,000.00 ", -   , -   , -   ," 1,000.00 ",-100.00 ,-98.00 ,, 980.00 ," 1,078.00 ",-98.00 ,
RM0401153,สติกเกอร์ MPW-03,สติ๊กเกอร์, 0.98 ," 2,040.00 ", -   , -   , -   ," 2,040.00 ", -   ," 2,040.00 ", -   , -   , -   , -   ," 2,040.00 ", -   , -   , -   ," 2,040.00 ", -   , -   ,," 1,999.20 "," 1,999.20 ", -   ,
RM0401154,สติกเกอร์ MPW-04,สติ๊กเกอร์, 0.98 ," 2,060.00 ", -   , -   , -   ," 2,060.00 ", -   ," 2,060.00 ", -   , -   , -   , -   ," 2,040.00 ", -   , -   , -   ," 2,040.00 ",-20.00 ,-19.60 ,," 1,999.20 "," 2,018.80 ",-19.60 ,
RM0401155,สติกเกอร์ MPW-09,สติ๊กเกอร์, 0.98 ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   ," 1,100.00 ", -   , -   , -   , -   ," 1,100.00 ", -   , -   , -   ," 1,100.00 ", -   , -   ,," 1,078.00 "," 1,078.00 ", -   ,
RM0401156,สติกเกอร์ PRS-500K-RLP,สติ๊กเกอร์, 0.98 ," 1,070.00 ", -   , -   , -   ," 1,070.00 ", -   ," 1,070.00 ", -   , -   , -   , -   ," 1,798.00 ", -   , -   , -   ," 1,798.00 ", 728.00 , 713.44 ,," 1,762.04 "," 1,048.60 ", 713.44 ,
RM0401157,สติกเกอร์ PRS-750K-RLP,สติ๊กเกอร์, 0.98 ," 1,852.00 ", -   , -   , -   ," 1,852.00 ", -   ," 1,852.00 ", -   , -   , -   , -   ," 2,502.00 ", -   , -   , -   ," 2,502.00 ", 650.00 , 637.00 ,," 2,451.96 "," 1,814.96 ", 637.00 ,
RM0401158,สติกเกอร์ PRS-1000K-RLP,สติ๊กเกอร์, 0.98 ," 1,022.00 ", -   , -   , -   ," 1,022.00 ", -   ," 1,022.00 ", -   , -   , -   , -   , 590.00 , -   , -   , -   , 590.00 ,-432.00 ,-423.36 ,, 578.20 ," 1,001.56 ",-423.36 ,
RM0401160,สติกเกอร์ MP-09W,สติ๊กเกอร์, 0.88 ," 3,000.00 ", -   , -   , -   ," 3,000.00 ", -   ," 3,000.00 ", -   , -   , -   , -   ," 2,900.00 ", -   , -   , -   ," 2,900.00 ",-100.00 ,-88.00 ,," 2,552.00 "," 2,640.00 ",-88.00 ,
RM0401161,สติกเกอร์ PCS500-CLP,สติ๊กเกอร์, 0.95 ," 3,020.00 ", -   , -   , -   ," 3,020.00 ", -   ," 3,020.00 ", -   , -   , -   , -   ," 3,030.00 ", -   , -   , -   ," 3,030.00 ", 10.00 , 9.50 ,," 2,878.50 "," 2,869.00 ", 9.50 ,
RM0401162,สติกเกอร์ PCS750-CLP,สติ๊กเกอร์, 0.95 ," 10,020.00 ", -   , -   , -   ," 10,020.00 ", -   ," 10,020.00 ", -   , -   , -   , -   ," 10,050.00 ", -   , -   , -   ," 10,050.00 ", 30.00 , 28.50 ,," 9,547.50 "," 9,519.00 ", 28.50 ,
RM0401163,สติกเกอร์ PCS1000-CLP,สติ๊กเกอร์, 0.95 ," 3,020.00 ", -   , -   , -   ," 3,020.00 ", -   ," 3,020.00 ", -   , -   , -   , -   ," 3,030.00 ", -   , -   , -   ," 3,030.00 ", 10.00 , 9.50 ,," 2,878.50 "," 2,869.00 ", 9.50 ,
SM0204109,เฉพาะถาด C750P ใส (25x20)(500x1),สินค้ากึ่งสำเร็จรูป, 1.94 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0204110,C500-2 กล่องพลาสติก 500ml 2 ช่อง รุ่นเก่า (25x20)(500x1),สินค้ากึ่งสำเร็จรูป, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0601001,MPW-03-ชุดช้อนส้อมไม้+กระดาษ (50x20)(1000x1),สินค้ากึ่งสำเร็จรูป, 773.41 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0601002,MPW-04-ชุดช้อนส้อมไม้ (50x20)(1000x1),สินค้ากึ่งสำเร็จรูป, 702.83 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
SM0601003,MPW-09-ชุดส้อมมีด (50x20)(1000x1),สินค้ากึ่งสำเร็จรูป, 702.83 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , 1.00 , 702.83 ,," 5,622.65 "," 4,919.81 ", 702.83 ,
SM0601004,SPW-05-ช้อนไม้ (100x20)(2000x1),สินค้ากึ่งสำเร็จรูป, 532.89 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , 1.00 , 532.89 ,," 4,263.15 "," 3,730.26 ", 532.89 ,
SM0601005,SPW-06-ส้อมไม้ (100x20)(2000x1),สินค้ากึ่งสำเร็จรูป, 532.89 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , -   , -   ,," 4,263.15 "," 4,263.15 ", -   ,
SM0601006,SPW-08-มีดไม้ (100x20)(2000x1),สินค้ากึ่งสำเร็จรูป, 471.01 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , -   , -   ,," 3,768.06 "," 3,768.06 ", -   ,
SM0601007,SPW-10-ช้อนปลายส้อมไม้ (100x25)(2500x1),สินค้ากึ่งสำเร็จรูป, 455.28 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 , -   , -   ,," 3,642.27 "," 3,642.27 ", -   ,
RM0201001,กล่องลูกฟูก LB1200-1200-3,กล่อง, 27.00 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-1.00 ,-27.00 ,, -   , 27.00 ,-27.00 ,
RM0201002,"กล่องลูกฟูก HR500,650 พิมพ์",กล่อง, 25.00 , 3.00 , -   , -   , -   , 3.00 , -   , 3.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-3.00 ,-75.00 ,, -   , 75.00 ,-75.00 ,
RM0201003,กล่องเทอร์โม คลาสสิค Common,กล่อง, 34.75 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-1.00 ,-34.75 ,, -   , 34.75 ,-34.75 ,
RM0201007,กล่องลูกฟูก LB500X,กล่อง, 35.04 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-2.00 ,-70.09 ,, -   , 70.09 ,-70.09 ,
RM0201008,กล่องลูกฟูก LB601-2 พิมพ์ มอก.,กล่อง, 26.50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201009,กล่องลูกฟูก LB600 พิมพ์ มอก.,กล่อง, 28.50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201010,"กล่องลูกฟูก Common (HR750,750-2)",กล่อง, 25.50 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-1.00 ,-25.50 ,, -   , 25.50 ,-25.50 ,
RM0201011,"กล่องลูกฟูก Common (HR1000,1000-2)",กล่อง, 29.50 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-2.00 ,-59.00 ,, -   , 59.00 ,-59.00 ,
RM0201013,"กล่องลูกฟูก Common (NT-LB650,LB750,LB750-2)",กล่อง, 29.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201014,กล่องลูกฟูก PR-K-RLO,กล่อง, 33.50 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201015,กล่องลูกฟูก PR-W-RLO,กล่อง, 39.00 , 6.00 , -   , -   , -   , 6.00 , -   , 6.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-6.00 ,-234.00 ,, -   , 234.00 ,-234.00 ,
RM0201017,กล่องลูกฟูก NT56,กล่อง, 30.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201018,กล่องลูกฟูก NT57,กล่อง, 55.00 , 3.00 , -   , -   , -   , 3.00 , -   , 3.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-3.00 ,-165.00 ,, -   , 165.00 ,-165.00 ,
RM0201023,กล่องช้อน,กล่อง, 50.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201025,กล่องจานกระดาษ 7 นิ้ว,กล่อง, 23.80 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0201027,กล่องลูกฟูก LB601 พิมพ์ มอก. ,กล่อง, 25.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , -   , 3.00 , -   , -   , -   , -   , -   , -   , 3.00 ,-1.00 ,-25.00 ,, 75.00 , 100.00 ,-25.00 ,
RM0203001,กล่องลูกฟูก 3 ชั้น 901-3-4 cm พิมพ์,กล่อง, 27.00 , 2.00 , -   , -   , -   , 2.00 , -   , 2.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-2.00 ,-54.00 ,, -   , 54.00 ,-54.00 ,
RM0203002,กล่องลูกฟูก3ชั้น เทอร์โม Happy Design Common,กล่อง, 32.09 , 5.00 , -   , -   , -   , 5.00 , -   , 5.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-5.00 ,-160.45 ,, -   , 160.45 ,-160.45 ,
RM0203010,กล่องลูกฟูก 3 ชั้นชามคราฟพร้อมฝาCommon ไม่พิมพ์,กล่อง, 50.00 , 434.00 , -   , -   , -   , 434.00 , -   , 434.00 , -   , -   , -   , -   , 183.00 , -   , -   , -   , 183.00 ,-251.00 ,"-12,550.00 ",," 9,150.00 "," 21,700.00 ","-12,550.00 ",
RM0203011,กล่องลูกฟูก 3 ชั้นชามคราฟพร้อมฝาCommon พิมพ์,กล่อง, 50.00 , 63.00 , -   , -   , -   , 63.00 , -   , 63.00 , -   , -   , -   , -   , 122.00 , -   , -   , -   , 122.00 , 59.00 ," 2,950.00 ",," 6,100.00 "," 3,150.00 "," 2,950.00 ",
RM0203012,กล่องลูกฟูก 3 ชั้น  PR-K-RLO พิมพ์,กล่อง, 50.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0205001,กล่องลูกฟูก5ขั้นชามคราฟพร้อมฝาCommon,กล่อง, 42.26 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0205003,กล่องลูกฟูก 5 ชั้น พิมพ์ NT52,กล่อง, 47.49 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-7.00 ,-332.44 ,, -   , 332.44 ,-332.44 ,
RM0205004,กล่องลูกฟูก 5 ชั้น พิมพ์ NT45,กล่อง, 45.42 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0301001,แผ่นสอด NT-ST1,แผ่นสอด, 0.68 ," 7,484.00 ", -   , -   , -   ," 7,484.00 ", -   ," 7,484.00 ", -   , -   , -   , -   ," 4,640.00 ", -   , -   , -   ," 4,640.00 ","-2,844.00 ","-1,933.92 ",," 3,155.20 "," 5,089.12 ","-1,933.92 ",
RM0301002,แผ่นสอด NT-ST2,แผ่นสอด, 0.44 ," 11,340.00 ", -   , -   , -   ," 11,340.00 ", -   ," 11,340.00 ", -   , -   , -   , -   ," 12,280.00 ", -   , -   , -   ," 12,280.00 ", 940.00 , 413.60 ,," 5,403.20 "," 4,989.60 ", 413.60 ,
RM0301003,แผ่นสอด NT-ST5,แผ่นสอด, 0.68 ," 3,308.00 ", -   , -   , -   ," 3,308.00 ", -   ," 3,308.00 ", -   , -   , -   , -   ," 4,140.00 ", -   , -   , -   ," 4,140.00 ", 832.00 , 565.76 ,," 2,815.20 "," 2,249.44 ", 565.76 ,
RM0301004,แผ่นสอด NT-ST3,แผ่นสอด, 0.46 ," 5,720.00 ", -   , -   , -   ," 5,720.00 ", -   ," 5,720.00 ", -   , -   , -   , -   ," 5,670.00 ", -   , -   , -   ," 5,670.00 ",-50.00 ,-23.00 ,," 2,608.20 "," 2,631.20 ",-23.00 ,
RM0301005,แผ่นสอด R250,แผ่นสอด, 0.32 ," 5,900.00 ", -   , -   , -   ," 5,900.00 ", -   ," 5,900.00 ", -   , -   , -   , -   ," 5,780.00 ", -   , -   , -   ," 5,780.00 ",-120.00 ,-38.40 ,," 1,849.60 "," 1,888.00 ",-38.40 ,
RM0301006,แผ่นสอดC750P,แผ่นสอด, 0.32 ," 11,090.00 ", -   , -   , -   ," 11,090.00 ", -   ," 11,090.00 ", -   , -   , -   , -   ," 11,060.00 ", -   , -   , -   ," 11,060.00 ",-30.00 ,-9.60 ,," 3,539.20 "," 3,548.80 ",-9.60 ,
RM0301007,แผ่นสอด TPC650,แผ่นสอด, 0.40 ," 8,460.00 ", -   , -   , -   ," 8,460.00 ", -   ," 8,460.00 ", -   , -   , -   , -   ," 8,105.00 ", -   , -   , -   ," 8,105.00 ",-355.00 ,-142.00 ,," 3,242.00 "," 3,384.00 ",-142.00 ,
RM0301008,แผ่นสอด TPC750,แผ่นสอด, 0.40 ," 4,940.00 ", -   , -   , -   ," 4,940.00 ", -   ," 4,940.00 ", -   , -   , -   , -   ," 5,100.00 ", -   , -   , -   ," 5,100.00 ", 160.00 , 64.00 ,," 2,040.00 "," 1,976.00 ", 64.00 ,
RM0301009,แผ่นสอด TPC500,แผ่นสอด, 0.40 ," 9,090.00 ", -   , -   , -   ," 9,090.00 ", -   ," 9,090.00 ", -   , -   , -   , -   ," 9,040.00 ", -   , -   , -   ," 9,040.00 ",-50.00 ,-20.00 ,," 3,616.00 "," 3,636.00 ",-20.00 ,
RM0301010,แผ่นสอด TPC 1000,แผ่นสอด, 0.32 ," 5,650.00 ", -   , -   , -   ," 5,650.00 ", -   ," 5,650.00 ", -   , -   , -   , -   ," 5,700.00 ", -   , -   , -   ," 5,700.00 ", 50.00 , 16.00 ,," 1,824.00 "," 1,808.00 ", 16.00 ,
RM0301011,แผ่นสอด C1000P,แผ่นสอด, 0.32 ," 12,600.00 ", -   , -   , -   ," 12,600.00 ", -   ," 12,600.00 ", -   , -   , -   , -   ," 12,120.00 ", -   , -   , -   ," 12,120.00 ",-480.00 ,-153.60 ,," 3,878.40 "," 4,032.00 ",-153.60 ,
RM0301034,แผ่นสอดR20,แผ่นสอด, 0.80 ," 3,898.00 ", -   , -   , -   ," 3,898.00 ", -   ," 3,898.00 ", -   , -   , -   , -   ," 4,760.00 ", -   , -   , -   ," 4,760.00 ", 862.00 , 689.60 ,," 3,808.00 "," 3,118.40 ", 689.60 ,
RM0301036,แผ่นสอด C1500 (TK),แผ่นสอด, 0.37 ," 8,575.00 ", -   , -   , -   ," 8,575.00 ", -   ," 8,575.00 ", -   , -   , -   , -   ," 6,458.00 ", -   , -   , -   ," 6,458.00 ","-2,117.00 ",-783.29 ,," 2,389.46 "," 3,172.75 ",-783.29 ,
RM0301040,แผ่นสอด NT-ST1B,แผ่นสอด, 0.69 , 600.00 , -   , -   , -   , 600.00 , -   , 600.00 , -   , -   , -   , -   , 700.00 , -   , -   , -   , 700.00 , 100.00 , 69.00 ,, 483.00 , 414.00 , 69.00 ,
RM0301041,แผ่นสอด NT-ST2B,แผ่นสอด, 0.69 ," 1,296.00 ", -   , -   , -   ," 1,296.00 ", -   ," 1,296.00 ", -   , -   , -   , -   ," 1,473.00 ", -   , -   , -   ," 1,473.00 ", 177.00 , 122.13 ,," 1,016.37 ", 894.24 , 122.13 ,
RM0301042,แผ่นสอด NT-ST3B,แผ่นสอด, 0.54 , 756.00 , -   , -   , -   , 756.00 , -   , 756.00 , -   , -   , -   , -   ," 2,090.00 ", -   , -   , -   ," 2,090.00 "," 1,334.00 ", 721.45 ,," 1,130.30 ", 408.86 , 721.45 ,
RM0301043,แผ่นสอด NT-ST5B,แผ่นสอด, 0.69 , 600.00 , -   , -   , -   , 600.00 , -   , 600.00 , -   , -   , -   , -   , 580.00 , -   , -   , -   , 580.00 ,-20.00 ,-13.80 ,, 400.20 , 414.00 ,-13.80 ,
RM0301044,แผ่นสอด CB650P,แผ่นสอด, 0.32 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 121.00 , -   , -   , -   , 121.00 , 121.00 , 38.72 ,, 38.72 , -   , 38.72 ,
RM0301045,แผ่นสอด C1500,แผ่นสอด, 0.40 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0301046,แผ่นสอด C501-2,แผ่นสอด, 0.32 , 936.00 , -   , -   , -   , 936.00 , -   , 936.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-936.00 ,-299.52 ,, -   , 299.52 ,-299.52 ,
RM0301048,ใบสอด 5 สี ขนาด 14.5 x 9.5 cm R16,แผ่นสอด, 0.32 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
RM0302020,แผ่นสอด Go Wholesale TPR750RB,แผ่นสอด, 0.50 ," 1,480.00 ", -   , -   , -   ," 1,480.00 ", -   ," 1,480.00 ", -   , -   , -   , -   ," 3,090.00 ", -   , -   , -   ," 3,090.00 "," 1,610.00 ", 800.92 ,," 1,537.17 ", 736.25 , 800.92 ,
RM0302021,แผ่นสอด Go Wholesale TPR1000RB,แผ่นสอด, 0.50 ," 2,890.00 ", -   , -   , -   ," 2,890.00 ", -   ," 2,890.00 ", -   , -   , -   , -   ," 2,890.00 ", -   , -   , -   ," 2,890.00 ", -   , -   ,," 1,437.68 "," 1,437.68 ", -   ,
RM0401007,สติ๊กเกอร์ MP-03W,สติ๊กเกอร์, 0.98 ," 9,460.00 ", -   , -   , -   ," 9,460.00 ", -   ," 9,460.00 ", -   , -   , -   , -   ," 10,800.00 ", -   , -   , -   ," 10,800.00 "," 1,340.00 "," 1,313.20 ",," 10,584.00 "," 9,270.80 "," 1,313.20 ",
